High,Low,Open,Close,Volume,Adj Close
38.38999938964844,36.33000183105469,37.599998474121094,36.7599983215332,283623.0,36.7599983215332
37.099998474121094,35.7400016784668,36.900001525878906,35.970001220703125,431985.0,35.970001220703125
36.38999938964844,33.77000045776367,36.18000030517578,33.970001220703125,410131.0,33.970001220703125
34.2599983215332,32.099998474121094,34.09000015258789,33.27000045776367,563811.0,33.27000045776367
34.34000015258789,32.63999938964844,33.29999923706055,33.15999984741211,617409.0,33.15999984741211
33.20000076293945,30.8799991607666,32.939998626708984,31.40999984741211,596496.0,31.40999984741211
32.209999084472656,29.93000030517578,31.110000610351562,30.440000534057617,648640.0,30.440000534057617
31.709999084472656,30.100000381469727,30.540000915527344,30.479999542236328,627218.0,30.479999542236328
31.770000457763672,30.280000686645508,30.600000381469727,31.200000762939453,637903.0,31.200000762939453
31.18000030517578,29.1299991607666,31.18000030517578,29.420000076293945,537906.0,29.420000076293945
30.209999084472656,28.209999084472656,29.200000762939453,28.459999084472656,329094.0,28.459999084472656
28.579999923706055,26.190000534057617,28.329999923706055,26.549999237060547,188026.0,26.549999237060547
30.25,27.8700008392334,28.350000381469727,29.530000686645508,690039.0,29.530000686645508
32.349998474121094,29.530000686645508,29.84000015258789,32.189998626708984,694040.0,32.189998626708984
32.7400016784668,29.68000030517578,32.04999923706055,30.34000015258789,636573.0,30.34000015258789
32.40999984741211,29.25,29.809999465942383,31.450000762939453,606892.0,31.450000762939453
32.84000015258789,30.139999389648438,30.549999237060547,32.29999923706055,642432.0,32.29999923706055
34.81999969482422,31.739999771118164,32.189998626708984,33.220001220703125,738551.0,33.220001220703125
34.400001525878906,32.650001525878906,33.70000076293945,33.619998931884766,833378.0,33.619998931884766
34.18000030517578,31.290000915527344,33.83000183105469,31.6200008392334,618110.0,31.6200008392334
31.530000686645508,29.56999969482422,31.3700008392334,29.8799991607666,595612.0,29.8799991607666
32.75,29.399999618530273,29.75,32.279998779296875,602564.0,32.279998779296875
33.599998474121094,31.530000686645508,32.709999084472656,31.719999313354492,811699.0,31.719999313354492
32.45000076293945,30.6299991607666,31.639999389648438,30.889999389648438,696721.0,30.889999389648438
31.3799991607666,29.56999969482422,30.969999313354492,29.690000534057617,616531.0,29.690000534057617
30.610000610351562,27.739999771118164,30.170000076293945,27.940000534057617,603646.0,27.940000534057617
29.219999313354492,27.239999771118164,28.360000610351562,27.450000762939453,738219.0,27.450000762939453
27.479999542236328,26.049999237060547,27.34000015258789,26.209999084472656,781280.0,26.209999084472656
29.65999984741211,26.950000762939453,27.299999237060547,29.440000534057617,795965.0,29.440000534057617
31.530000686645508,28.700000762939453,29.079999923706055,29.040000915527344,675157.0,29.040000915527344
31.489999771118164,28.729999542236328,29.139999389648438,30.65999984741211,651956.0,30.65999984741211
31.979999542236328,30.270000457763672,31.350000381469727,30.770000457763672,578639.0,30.770000457763672
30.729999542236328,29.049999237060547,30.600000381469727,29.639999389648438,225497.0,29.639999389648438
32.04999923706055,29.479999542236328,29.719999313354492,31.479999542236328,103202.0,31.479999542236328
33.529998779296875,31.219999313354492,33.34000015258789,31.8700008392334,521016.0,31.8700008392334
32.400001525878906,30.559999465942383,31.280000686645508,32.150001525878906,539379.0,32.150001525878906
33.4900016784668,31.06999969482422,32.189998626708984,33.06999969482422,652245.0,33.06999969482422
34.689998626708984,32.63999938964844,33.040000915527344,32.779998779296875,611874.0,32.779998779296875
33.97999954223633,32.31999969482422,32.720001220703125,33.75,646294.0,33.75
34.7599983215332,33.369998931884766,33.900001525878906,34.400001525878906,512468.0,34.400001525878906
35.16999816894531,33.54999923706055,33.88999938964844,34.65999984741211,566226.0,34.65999984741211
35.31999969482422,34.189998626708984,34.72999954223633,34.56999969482422,597834.0,34.56999969482422
36.34000015258789,34.400001525878906,34.65999984741211,35.91999816894531,512962.0,35.91999816894531
38.11000061035156,36.09000015258789,36.20000076293945,37.900001525878906,578290.0,37.900001525878906
38.38999938964844,36.119998931884766,37.939998626708984,36.5,709870.0,36.5
38.5099983215332,36.2400016784668,36.36000061035156,38.290000915527344,706933.0,38.290000915527344
38.47999954223633,37.209999084472656,38.16999816894531,37.84000015258789,740632.0,37.84000015258789
39.02000045776367,37.91999816894531,37.9900016784668,38.5,701435.0,38.5
38.77000045776367,36.68000030517578,38.16999816894531,37.18000030517578,564791.0,37.18000030517578
37.400001525878906,35.959999084472656,37.369998931884766,36.34000015258789,489938.0,36.34000015258789
38.630001068115234,36.61000061035156,36.7400016784668,38.459999084472656,446100.0,38.459999084472656
40.36000061035156,38.470001220703125,38.59000015258789,40.20000076293945,494174.0,40.20000076293945
41.20000076293945,39.150001525878906,40.25,39.439998626708984,298013.0,39.439998626708984
40.29999923706055,38.61000061035156,39.060001373291016,39.90999984741211,130151.0,39.90999984741211
41.900001525878906,40.77000045776367,41.59000015258789,41.45000076293945,479337.0,41.45000076293945
41.34000015258789,39.66999816894531,41.189998626708984,39.790000915527344,463693.0,39.790000915527344
39.77000045776367,38.33000183105469,39.72999954223633,39.459999084472656,492003.0,39.459999084472656
40.13999938964844,38.86000061035156,39.54999923706055,39.38999938964844,495168.0,39.38999938964844
39.47999954223633,37.90999984741211,39.31999969482422,38.279998779296875,299775.0,38.279998779296875
39.849998474121094,38.13999938964844,38.52000045776367,38.31999969482422,488032.0,38.31999969482422
39.040000915527344,37.56999969482422,38.29999923706055,38.34000015258789,542469.0,38.34000015258789
38.560001373291016,36.630001068115234,38.13999938964844,36.790000915527344,532152.0,36.790000915527344
