High,Low,Open,Close,Volume,Adj Close
1.0866966247558594,1.0859060287475586,1.0859060287475586,1.0859060287475586,0.0,1.0859060287475586
1.094599723815918,1.0805997848510742,1.0855052471160889,1.0853991508483887,0.0,1.0853991508483887
1.0841047763824463,1.0712006092071533,1.082602620124817,1.0827549695968628,0.0,1.0827549695968628
1.0772031545639038,1.072199821472168,1.0751993656158447,1.0751993656158447,0.0,1.0751993656158447
1.0875996351242065,1.0774004459381104,1.0777952671051025,1.0778998136520386,0.0,1.0778998136520386
1.0928961038589478,1.0808006525039673,1.0927051305770874,1.0925976037979126,0.0,1.0925976037979126
1.0945948362350464,1.0852001905441284,1.093900442123413,1.0941038131713867,0.0,1.0941038131713867
1.0901999473571777,1.082399845123291,1.085894227027893,1.0857999324798584,0.0,1.0857999324798584
1.0883997678756714,1.0805997848510742,1.0843987464904785,1.0843987464904785,0.0,1.0843987464904785
1.0950000286102295,1.0839990377426147,1.0888028144836426,1.0886012315750122,0.0,1.0886012315750122
1.0981999635696411,1.0857763290405273,1.0857763290405273,1.085894227027893,0.0,1.085894227027893
1.0927051305770874,1.0875996351242065,1.0919057130813599,1.0920010805130005,0.0,1.0920010805130005
1.0910003185272217,1.0861997604370117,1.0895025730133057,1.0895025730133057,0.0,1.0895025730133057
1.0975996255874634,1.0892889499664307,1.0911551713943481,1.09129798412323,0.0,1.09129798412323
1.0922002792358398,1.0781996250152588,1.0877013206481934,1.0877013206481934,0.0,1.0877013206481934
1.0864002704620361,1.0795987844467163,1.0860947370529175,1.0862009525299072,0.0,1.0862009525299072
1.0850000381469727,1.079202651977539,1.079901933670044,1.079901933670044,0.0,1.079901933670044
1.0879995822906494,1.082000494003296,1.0853756666183472,1.0853049755096436,0.0,1.0853049755096436
1.091200351715088,1.0853049755096436,1.0864014625549316,1.0864958763122559,0.0,1.0864958763122559
1.0950000286102295,1.0870002508163452,1.0904054641723633,1.090798020362854,0.0,1.090798020362854
1.0947147607803345,1.082000494003296,1.0936970710754395,1.0936970710754395,0.0,1.0936970710754395
1.091200351715088,1.0826259851455688,1.0826259851455688,1.0825908184051514,0.0,1.0825908184051514
1.0939997434616089,1.0895264148712158,1.0898945331573486,1.0897282361984253,0.0,1.0897282361984253
1.107800006866455,1.0906004905700684,1.0922038555145264,1.0922038555145264,0.0,1.0922038555145264
1.1238000392913818,1.107200264930725,1.1092008352279663,1.1091023683547974,0.0,1.1091023683547974
1.1217050552368164,1.1110000610351562,1.119996428489685,1.119996428489685,0.0,1.119996428489685
1.1190000772476196,1.108799934387207,1.1147029399871826,1.114504098892212,0.0,1.114504098892212
1.1313996315002441,1.1164003610610962,1.1190940141677856,1.1189812421798706,0.0,1.1189812421798706
1.1309019327163696,1.1166322231292725,1.1289994716644287,1.1289994716644287,0.0,1.1289994716644287
1.1368002891540527,1.1276004314422607,1.1284006834030151,1.128095269203186,0.0,1.128095269203186
1.133375644683838,1.122999906539917,1.131733775138855,1.1317979097366333,0.0,1.1317979097366333
1.1239490509033203,1.112999439239502,1.1225990056991577,1.1225990056991577,0.0,1.1225990056991577
1.1192004680633545,1.112999439239502,1.117817997932434,1.1174057722091675,0.0,1.1174057722091675
1.1180005073547363,1.1108001470565796,1.1146035194396973,1.1147029399871826,0.0,1.1147029399871826
1.115200161933899,1.1074001789093018,1.1121985912322998,1.112297534942627,0.0,1.112297534942627
1.1150000095367432,1.1067994832992554,1.1110000610351562,1.1110987663269043,0.0,1.1110987663269043
1.1124955415725708,1.1006003618240356,1.1123965978622437,1.1123965978622437,0.0,1.1123965978622437
1.1051994562149048,1.0991994142532349,1.1027060747146606,1.102803349494934,0.0,1.102803349494934
1.1040000915527344,1.0959985256195068,1.1024993658065796,1.1027060747146606,0.0,1.1027060747146606
1.105000376701355,1.0991994142532349,1.1014914512634277,1.1013944149017334,0.0,1.1013944149017334
1.107000470161438,1.0926001071929932,1.1024993658065796,1.1024993658065796,0.0,1.1024993658065796
1.0962003469467163,1.0864002704620361,1.0925976037979126,1.0923947095870972,0.0,1.0923947095870972
1.0894005298614502,1.0838005542755127,1.0886961221694946,1.0888975858688354,0.0,1.0888975858688354
1.0879995822906494,1.0826002359390259,1.0877013206481934,1.0875948667526245,0.0,1.0875948667526245
1.0937999486923218,1.0855995416641235,1.0870037078857422,1.086897373199463,0.0,1.086897373199463
1.1040000915527344,1.090800404548645,1.0947985649108887,1.094894528388977,0.0,1.094894528388977
1.0999042987823486,1.0941996574401855,1.0993964672088623,1.0993964672088623,0.0,1.0993964672088623
1.1060001850128174,1.1006003618240356,1.1013944149017334,1.1016006469726562,0.0,1.1016006469726562
1.1015156507492065,1.0947985649108887,1.1001946926116943,1.1004005670547485,0.0,1.1004005670547485
1.1160004138946533,1.0827666521072388,1.0986958742141724,1.0989010334014893,0.0,1.0989010334014893
1.12100088596344,1.1083770990371704,1.1179054975509644,1.1178430318832397,0.0,1.1178430318832397
1.1168005466461182,1.1095995903015137,1.1162956953048706,1.1167943477630615,0.0,1.1167943477630615
1.112999439239502,1.1074001789093018,1.1101982593536377,1.1101982593536377,0.0,1.1101982593536377
1.1110987663269043,1.1057995557785034,1.1110000610351562,1.1109012365341187,0.0,1.1109012365341187
1.1344043016433716,1.1207997798919678,1.1217050552368164,1.1218937635421753,0.0,1.1218937635421753
1.1339025497436523,1.1258002519607544,1.1315417289733887,1.1317979097366333,0.0,1.1317979097366333
1.1289994716644287,1.1238000392913818,1.1275991201400757,1.1279042959213257,0.0,1.1279042959213257
